Year,State,ProducerType,FuelSource,Nameplate_Capacity_(Megawatts),Summer_Capacity_(Megawatts)
2008,CT,"Electric Generators, Independent Power Producers",Other,31,26
2008,CT,"Electric Generators, Independent Power Producers",Other Biomass,221,166
2008,CT,"Electric Generators, Independent Power Producers",Petroleum,"2,893.00","2,711.00"
2008,CT,"Electric Generators, Independent Power Producers",Pumped Storage,31,29
2008,CT,Total Electric Power Industry,All Sources,"8,604.00","7,824.00"
2008,CT,Total Electric Power Industry,Coal,614,553
2008,CT,Total Electric Power Industry,Hydroelectric,119,122
2008,CT,Total Electric Power Industry,Natural Gas,"2,497.00","2,171.00"
2008,CT,Total Electric Power Industry,Nuclear,"2,163.00","2,015.00"
2008,CT,Total Electric Power Industry,Other,34,27
2008,CT,Total Electric Power Industry,Other Biomass,221,166
2008,CT,Total Electric Power Industry,Petroleum,"2,926.00","2,741.00"
2008,CT,Total Electric Power Industry,Pumped Storage,31,29
2008,DC,"Electric Generators, Independent Power Producers",All Sources,850,790
2008,DC,"Electric Generators, Independent Power Producers",Petroleum,850,790
2008,DC,Total Electric Power Industry,All Sources,850,790
2008,DC,Total Electric Power Industry,Petroleum,850,790
2008,DE,"Combined Heat and Power, Electric Power",All Sources,828,818
2008,DE,"Combined Heat and Power, Electric Power",Coal,270,276
2008,DE,"Combined Heat and Power, Electric Power",Natural Gas,100,84
2008,DE,"Combined Heat and Power, Electric Power",Petroleum,459,458
2008,DE,"Combined Heat and Power, Industrial Power",All Sources,354,334
2008,DE,"Combined Heat and Power, Industrial Power",Coal,30,27
2008,DE,"Combined Heat and Power, Industrial Power",Other Gases,324,307
2008,DE,"Electric Generators, Electric Utilities",All Sources,52,55
2008,DE,"Electric Generators, Electric Utilities",Natural Gas,45,48
2008,DE,"Electric Generators, Electric Utilities",Petroleum,7,7
2008,DE,"Electric Generators, Independent Power Producers",All Sources,"2,290.00","2,144.00"
2008,DE,"Electric Generators, Independent Power Producers",Coal,782,780
2008,DE,"Electric Generators, Independent Power Producers",Natural Gas,"1,389.00","1,265.00"
2008,DE,"Electric Generators, Independent Power Producers",Other Biomass,7,7
2008,DE,"Electric Generators, Independent Power Producers",Petroleum,112,92
2008,DE,Total Electric Power Industry,All Sources,"3,525.00","3,351.00"
2008,DE,Total Electric Power Industry,Coal,"1,082.00","1,083.00"
2008,DE,Total Electric Power Industry,Natural Gas,"1,534.00","1,397.00"
2008,DE,Total Electric Power Industry,Other Biomass,7,7
2008,DE,Total Electric Power Industry,Other Gases,324,307
2008,DE,Total Electric Power Industry,Petroleum,577,557
2008,FL,"Combined Heat and Power, Commercial Power",All Sources,36,35
2008,FL,"Combined Heat and Power, Commercial Power",Natural Gas,26,25
2008,FL,"Combined Heat and Power, Commercial Power",Other Biomass,10,10
2008,FL,"Combined Heat and Power, Electric Power",All Sources,"1,806.00","1,573.00"
2008,FL,"Combined Heat and Power, Electric Power",Coal,812,716
2008,FL,"Combined Heat and Power, Electric Power",Natural Gas,863,750
2008,FL,"Combined Heat and Power, Electric Power",Other Biomass,129,105
2008,FL,"Combined Heat and Power, Electric Power",Petroleum,2,2
2008,FL,"Combined Heat and Power, Industrial Power",All Sources,"1,313.00","1,147.00"
2008,FL,"Combined Heat and Power, Industrial Power",Coal,74,50
2008,FL,"Combined Heat and Power, Industrial Power",Natural Gas,492,433
2008,FL,"Combined Heat and Power, Industrial Power",Other,354,324
2008,FL,"Combined Heat and Power, Industrial Power",Other Biomass,71,56
2008,FL,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,322,284
2008,FL,"Electric Generators, Electric Utilities",All Sources,"53,739.00","47,222.00"
2008,FL,"Electric Generators, Electric Utilities",Coal,"10,495.00","9,499.00"
2008,FL,"Electric Generators, Electric Utilities",Hydroelectric,56,55
2008,FL,"Electric Generators, Electric Utilities",Natural Gas,"25,912.00","21,698.00"
2008,FL,"Electric Generators, Electric Utilities",Nuclear,"4,110.00","3,924.00"
2008,FL,"Electric Generators, Electric Utilities",Other Biomass,3,3
2008,FL,"Electric Generators, Electric Utilities",Petroleum,"13,162.00","12,043.00"
2008,FL,"Electric Generators, Independent Power Producers",All Sources,"6,425.00","5,484.00"
2008,FL,"Electric Generators, Independent Power Producers",Natural Gas,"4,603.00","3,867.00"
2008,FL,"Electric Generators, Independent Power Producers",Other Biomass,549,467
2008,FL,"Electric Generators, Independent Power Producers",Petroleum,"1,206.00","1,082.00"
2008,FL,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,67,67
2008,FL,Total Electric Power Industry,All Sources,"63,318.00","55,460.00"
2008,FL,Total Electric Power Industry,Coal,"11,382.00","10,265.00"
2008,FL,Total Electric Power Industry,Hydroelectric,56,55
2008,FL,Total Electric Power Industry,Natural Gas,"31,895.00","26,773.00"
2008,FL,Total Electric Power Industry,Nuclear,"4,110.00","3,924.00"
2008,FL,Total Electric Power Industry,Other,354,324
2008,FL,Total Electric Power Industry,Other Biomass,762,641
2008,FL,Total Electric Power Industry,Petroleum,"14,370.00","13,128.00"
2008,FL,Total Electric Power Industry,Wood and Wood Derived Fuels,389,351
2008,GA,"Combined Heat and Power, Commercial Power",All Sources,96,94
2008,GA,"Combined Heat and Power, Commercial Power",Other Biomass,3,3
2008,GA,"Combined Heat and Power, Commercial Power",Petroleum,92,91
2008,GA,"Combined Heat and Power, Electric Power",All Sources,323,316
2008,GA,"Combined Heat and Power, Electric Power",Natural Gas,323,316
2008,GA,"Combined Heat and Power, Industrial Power",All Sources,994,921
2008,GA,"Combined Heat and Power, Industrial Power",Coal,128,126
2008,GA,"Combined Heat and Power, Industrial Power",Hydroelectric,8,7
2008,GA,"Combined Heat and Power, Industrial Power",Natural Gas,107,101
2008,GA,"Combined Heat and Power, Industrial Power",Petroleum,106,99
2008,GA,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,645,587
2008,GA,"Electric Generators, Electric Utilities",All Sources,"28,393.00","26,462.00"
2008,GA,"Electric Generators, Electric Utilities",Coal,"14,313.00","13,129.00"
2008,GA,"Electric Generators, Electric Utilities",Hydroelectric,"1,919.00","2,030.00"
2008,GA,"Electric Generators, Electric Utilities",Natural Gas,"5,299.00","4,577.00"
2008,GA,"Electric Generators, Electric Utilities",Nuclear,"4,042.00","4,061.00"
2008,GA,"Electric Generators, Electric Utilities",Petroleum,"1,186.00",991
2008,GA,"Electric Generators, Electric Utilities",Pumped Storage,"1,635.00","1,675.00"
2008,GA,"Electric Generators, Independent Power Producers",All Sources,"9,836.00","8,664.00"
2008,GA,"Electric Generators, Independent Power Producers",Hydroelectric,6,4
2008,GA,"Electric Generators, Independent Power Producers",Natural Gas,"8,640.00","7,641.00"
2008,GA,"Electric Generators, Independent Power Producers",Other Biomass,7,7
2008,GA,"Electric Generators, Independent Power Producers",Petroleum,"1,179.00","1,007.00"
2008,GA,"Electric Generators, Independent Power Producers",Wood and Wood Derived Fuels,4,4
2008,GA,Total Electric Power Industry,All Sources,"39,641.00","36,456.00"
2008,GA,Total Electric Power Industry,Coal,"14,441.00","13,256.00"
2008,GA,Total Electric Power Industry,Hydroelectric,"1,932.00","2,041.00"
2008,GA,Total Electric Power Industry,Natural Gas,"14,369.00","12,635.00"
2008,GA,Total Electric Power Industry,Nuclear,"4,042.00","4,061.00"
2008,GA,Total Electric Power Industry,Other Biomass,10,10
2008,GA,Total Electric Power Industry,Petroleum,"2,563.00","2,187.00"
2008,GA,Total Electric Power Industry,Pumped Storage,"1,635.00","1,675.00"
2008,GA,Total Electric Power Industry,Wood and Wood Derived Fuels,649,591
2008,HI,"Combined Heat and Power, Commercial Power",All Sources,64,60
2008,HI,"Combined Heat and Power, Commercial Power",Other Biomass,64,60
2008,HI,"Combined Heat and Power, Electric Power",All Sources,549,440
2008,HI,"Combined Heat and Power, Electric Power",Coal,203,180
2008,HI,"Combined Heat and Power, Electric Power",Other Biomass,46,46
2008,HI,"Combined Heat and Power, Electric Power",Petroleum,299,214
2008,HI,"Combined Heat and Power, Industrial Power",All Sources,40,38
2008,HI,"Combined Heat and Power, Industrial Power",Hydroelectric,6,5
2008,HI,"Combined Heat and Power, Industrial Power",Other Biomass,4,3
2008,HI,"Combined Heat and Power, Industrial Power",Other Gases,9,9
2008,HI,"Combined Heat and Power, Industrial Power",Petroleum,21,21
2008,HI,"Electric Generators, Electric Utilities",All Sources,"1,845.00","1,730.00"
2008,HI,"Electric Generators, Electric Utilities",Hydroelectric,4,4
2008,HI,"Electric Generators, Electric Utilities",Petroleum,"1,838.00","1,724.00"
2008,HI,"Electric Generators, Electric Utilities",Wind,2,2
2008,HI,"Electric Generators, Independent Power Producers",All Sources,179,169
2008,HI,"Electric Generators, Independent Power Producers",Geothermal,35,31
2008,HI,"Electric Generators, Independent Power Producers",Hydroelectric,15,14
2008,HI,"Electric Generators, Independent Power Producers",Petroleum,66,61
2008,HI,"Electric Generators, Independent Power Producers",Solar Thermal and Photovoltaic,1,1
2008,HI,"Electric Generators, Independent Power Producers",Wind,62,62
2008,HI,Total Electric Power Industry,All Sources,"2,675.00","2,437.00"
2008,HI,Total Electric Power Industry,Coal,203,180
2008,HI,Total Electric Power Industry,Geothermal,35,31
2008,HI,Total Electric Power Industry,Hydroelectric,25,24
2008,HI,Total Electric Power Industry,Other Biomass,114,109
2008,HI,Total Electric Power Industry,Other Gases,9,9
2008,HI,Total Electric Power Industry,Petroleum,"2,224.00","2,019.00"
2008,HI,Total Electric Power Industry,Solar Thermal and Photovoltaic,1,1
2008,HI,Total Electric Power Industry,Wind,64,64
2008,IA,"Combined Heat and Power, Commercial Power",All Sources,83,83
2008,IA,"Combined Heat and Power, Commercial Power",Coal,75,75
2008,IA,"Combined Heat and Power, Commercial Power",Other Biomass,3,3
2008,IA,"Combined Heat and Power, Commercial Power",Petroleum,5,5
2008,IA,"Combined Heat and Power, Industrial Power",All Sources,336,334
2008,IA,"Combined Heat and Power, Industrial Power",Coal,327,326
2008,IA,"Combined Heat and Power, Industrial Power",Petroleum,9,8
2008,IA,"Electric Generators, Electric Utilities",All Sources,"12,305.00","11,274.00"
2008,IA,"Electric Generators, Electric Utilities",Coal,"7,052.00","6,528.00"
2008,IA,"Electric Generators, Electric Utilities",Hydroelectric,128,138
2008,IA,"Electric Generators, Electric Utilities",Natural Gas,"2,775.00","2,394.00"
2008,IA,"Electric Generators, Electric Utilities",Petroleum,"1,033.00",924
2008,IA,"Electric Generators, Electric Utilities",Wind,"1,316.00","1,290.00"
2008,IA,"Electric Generators, Independent Power Producers",All Sources,"2,119.00","2,019.00"
2008,IA,"Electric Generators, Independent Power Producers",Hydroelectric,3,3
2008,IA,"Electric Generators, Independent Power Producers",Natural Gas,1,1
2008,IA,"Electric Generators, Independent Power Producers",Nuclear,680,580
2008,IA,"Electric Generators, Independent Power Producers",Other Biomass,11,11
2008,IA,"Electric Generators, Independent Power Producers",Petroleum,79,79
2008,IA,"Electric Generators, Independent Power Producers",Wind,"1,345.00","1,345.00"
2008,IA,Total Electric Power Industry,All Sources,"14,842.00","13,711.00"
2008,IA,Total Electric Power Industry,Coal,"7,453.00","6,928.00"
2008,IA,Total Electric Power Industry,Hydroelectric,131,142
2008,IA,Total Electric Power Industry,Natural Gas,"2,776.00","2,395.00"
2008,IA,Total Electric Power Industry,Nuclear,680,580
2008,IA,Total Electric Power Industry,Other Biomass,15,15
2008,IA,Total Electric Power Industry,Petroleum,"1,127.00","1,017.00"
2008,IA,Total Electric Power Industry,Wind,"2,661.00","2,635.00"
2008,ID,"Combined Heat and Power, Electric Power",All Sources,33,32
2008,ID,"Combined Heat and Power, Electric Power",Natural Gas,21,21
2008,ID,"Combined Heat and Power, Electric Power",Wood and Wood Derived Fuels,12,12
2008,ID,"Combined Heat and Power, Industrial Power",All Sources,149,83
2008,ID,"Combined Heat and Power, Industrial Power",Coal,19,17
2008,ID,"Combined Heat and Power, Industrial Power",Other,16,15
2008,ID,"Combined Heat and Power, Industrial Power",Wood and Wood Derived Fuels,114,51
2008,ID,"Electric Generators, Electric Utilities",All Sources,"2,906.00","2,686.00"
2008,ID,"Electric Generators, Electric Utilities",Hydroelectric,"2,289.00","2,144.00"
2008,ID,"Electric Generators, Electric Utilities",Natural Gas,612,536
2008,ID,"Electric Generators, Electric Utilities",Petroleum,5,5
2008,ID,"Electric Generators, Independent Power Producers",All Sources,664,576
2008,ID,"Electric Generators, Independent Power Producers",Geothermal,18,10
2008,ID,"Electric Generators, Independent Power Producers",Hydroelectric,227,202
2008,ID,"Electric Generators, Independent Power Producers",Natural Gas,302,248
2008,ID,"Electric Generators, Independent Power Producers",Wind,117,117
2008,ID,Total Electric Power Industry,All Sources,"3,751.00","3,378.00"
2008,ID,Total Electric Power Industry,Coal,19,17
2008,ID,Total Electric Power Industry,Geothermal,18,10
2008,ID,Total Electric Power Industry,Hydroelectric,"2,516.00","2,346.00"
2008,ID,Total Electric Power Industry,Natural Gas,934,805
2008,ID,Total Electric Power Industry,Other,16,15
2008,ID,Total Electric Power Industry,Petroleum,5,5
2008,ID,Total Electric Power Industry,Wind,117,117
2008,ID,Total Electric Power Industry,Wood and Wood Derived Fuels,126,63
2008,IL,"Combined Heat and Power, Commercial Power",All Sources,175,168
2008,IL,"Combined Heat and Power, Commercial Power",Coal,47,47
2008,IL,"Combined Heat and Power, Commercial Power",Natural Gas,128,121
2008,IL,"Combined Heat and Power, Electric Power",All Sources,203,192
2008,IL,"Combined Heat and Power, Electric Power",Coal,18,10
2008,IL,"Combined Heat and Power, Electric Power",Natural Gas,185,182
2008,IL,"Combined Heat and Power, Industrial Power",All Sources,660,635
2008,IL,"Combined Heat and Power, Industrial Power",Coal,487,478
2008,IL,"Combined Heat and Power, Industrial Power",Natural Gas,120,106
2008,IL,"Combined Heat and Power, Industrial Power",Other Gases,40,40
2008,IL,"Combined Heat and Power, Industrial Power",Petroleum,14,11
2008,IL,"Electric Generators, Electric Utilities",All Sources,"5,572.00","4,691.00"
2008,IL,"Electric Generators, Electric Utilities",Coal,"1,978.00","1,833.00"
2008,IL,"Electric Generators, Electric Utilities",Hydroelectric,15,13
2008,IL,"Electric Generators, Electric Utilities",Natural Gas,"3,160.00","2,462.00"
2008,IL,"Electric Generators, Electric Utilities",Petroleum,418,381
2008,IL,"Electric Generators, Electric Utilities",Wind,2,2
2008,IL,"Electric Generators, Independent Power Producers",All Sources,"42,371.00","37,520.00"
2008,IL,"Electric Generators, Independent Power Producers",Coal,"14,922.00","13,284.00"
2008,IL,"Electric Generators, Independent Power Producers",Hydroelectric,25,20
2008,IL,"Electric Generators, Independent Power Producers",Natural Gas,"13,366.00","11,000.00"
2008,IL,"Electric Generators, Independent Power Producers",Nuclear,"12,045.00","11,379.00"
2008,IL,"Electric Generators, Independent Power Producers",Other,22,20
2008,IL,"Electric Generators, Independent Power Producers",Other Biomass,168,150
2008,IL,"Electric Generators, Independent Power Producers",Petroleum,864,707
2008,IL,"Electric Generators, Independent Power Producers",Wind,960,960
2008,IL,Total Electric Power Industry,All Sources,"48,980.00","43,206.00"
2008,IL,Total Electric Power Industry,Coal,"17,452.00","15,653.00"
2008,IL,Total Electric Power Industry,Hydroelectric,39,34
2008,IL,Total Electric Power Industry,Natural Gas,"16,957.00","13,870.00"
